Longitude,Latitude,name
-122.3298055,48.3937602975452,24 Hour Express Fuel
-120.916225,47.1917122975452,76
-122.3575768,47.2387038975452,76
-122.2913239,48.4352268975452,76
-120.014523,47.8396080975452,76
-122.0973429,47.1395415975452,76
-122.5046745,47.2347702975452,76
-122.0365967,47.5442952975452,76
-122.3241049,47.6060395975452,76
-122.1148925,47.6716835975452,76
-122.2998584,47.9224274975452,76
-122.3739625,48.2412269975452,76
-122.3318182,48.3405951975452,76
-122.3410856,48.3408742975452,76
-119.3490955,46.2875508975452,76
-119.8600033,47.0829085975452,76
-122.957653,46.7012351975452,76
-123.0998193,47.2130806975452,76
-122.3223483,48.9203725975452,76
-122.4602115,48.7567705975452,76
-122.4570005,48.7732270975452,76
-122.502472,48.7173990975452,76
-122.4858024,48.7646144975452,76
-122.3203029,47.6251788975452,76
-122.2142107,47.3155676975452,76
-122.2286604,47.2938204975452,76
-122.1077834,48.0029776975452,76
-122.3041808,47.6436760975452,76
-122.1256246,47.8341683975452,76
-122.3629663,47.7910271975452,76
-120.303316,47.4111952975452,76
-120.8052204,45.8260948975452,76
-122.8791994,46.5475775975452,76
-122.8853267,46.5844371975452,76
-122.3009198,46.8879567975452,76
-120.2888516,47.4055262975452,76
-120.2276378,47.6255786975452,76
-121.9776053,47.8615956975452,76
-122.2938197,47.1180105975452,76
-122.039416,47.1585153975452,76
-122.1848508,47.1774151975452,76
-122.258855,47.1453002975452,76
-122.4841219,47.1638282975452,76
-122.3565415,47.2433837975452,76
-122.4153676,47.2419124975452,76
-122.6257477,47.0938385975452,76
-122.5255984,47.1385048975452,76
-122.1555212,47.2752862975452,76
-122.1658606,47.3872546975452,76
-122.1017014,47.4624242975452,76
-122.2043609,47.4624782975452,76
-122.2535219,47.4693727975452,76
-122.5164306,47.2714384975452,76
-122.5780979,47.3087103975452,76
-122.5880995,47.3227836975452,76
-123.0207959,47.0794798975452,76
-123.0940068,47.1425696975452,76
-122.1370505,47.5776842975452,76
-122.2758751,47.5462426975452,76
-122.3322502,47.7084322975452,76
-122.3451868,47.7490672975452,76
-122.6265391,47.5416129975452,76
-122.0116555,47.8490120975452,76
-122.118836,47.8472637975452,76
-122.3646583,47.7648821975452,76
-122.03764,47.9859769975452,76
-122.186268,48.0525207975452,76
-122.3653418,48.4302542975452,76
-122.2218235,47.3230588975452,76'
-122.449191,48.9442170975452,76 Gas Station
-122.2926599,47.1626200975452,7-Eleven
-122.2804117,47.8827630975452,7-Eleven
-122.3007033,47.9218347975452,7-Eleven
-122.800855,47.0374532975452,7-Eleven
-122.4775168,47.2554532975452,7-Eleven
-122.075005,47.5799156975452,7-Eleven
-122.1540725,47.6312503975452,7-Eleven
-122.3280501,47.6648265975452,7-Eleven
-122.2274112,47.9221907975452,7-Eleven
-119.2793752,46.2940790975452,7-Eleven
-119.2733006,46.3186836975452,7-Eleven
-120.5485852,46.9993060975452,7-Eleven
-123.8413082,46.9749480975452,7-Eleven
-120.5332538,47.0022181975452,7-Eleven
-122.4724303,47.2144543975452,7-Eleven
-122.4659711,47.2423775975452,7-Eleven
-122.6091848,47.5189860975452,7-Eleven
-122.6145022,48.5127994975452,7-Eleven
-122.2037452,48.7157781975452,Acme General Store
-122.9177646,46.9688920975452,Airport Fuel Farm
-122.4332768,47.1187781975452,Albertsons Gas
-119.979314,46.3089197975452,Ameristar
-122.6996591,47.1650774975452,Anderson Island Gas Station
-122.3362076,47.4599067975452,Andy's
-122.2982662,47.8206265975452,Arco
-122.9745094,46.7262007975452,Arco
-122.2934345,47.1508715975452,Arco
-123.8245127,46.9693500975452,Arco
-120.5213968,46.6647384975452,Arco
-122.3559758,47.0960426975452,Arco
-122.285691,47.8900744975452,Arco
-122.1434772,47.6823549975452,Arco
-122.7222738,47.0656862975452,Arco
-122.5531658,45.7091239975452,Arco
-120.5098608,46.5709654975452,Arco
-122.2113097,47.9635064975452,Arco
-122.1754757,47.7043385975452,ARCO
-122.3104218,47.7341621975452,ARCO
-121.776283,47.8685492975452,ARCO
-119.9780366,46.3092032975452,ARCO
-122.2942348,47.0526876975452,ARCO
-120.7074431,46.7300653975452,ARCO
-121.8883743,47.5671349975452,ARCO
-122.1537127,47.4485215975452,ARCO
-122.3487698,47.4813655975452,ARCO
-122.2928594,47.1117490975452,ARCO
-122.9568898,46.6471458975452,ARCO
-122.4777528,48.7142780975452,ARCO
-122.4855668,48.7948362975452,ARCO
-122.4859331,48.9406947975452,ARCO
-122.210435,47.7659670975452,ARCO
-122.4337542,47.1813362975452,ARCO
-122.1658442,47.3583163975452,ARCO
-123.0126769,46.8019079975452,ARCO
-122.152847,47.1677094975452,ARCO
-122.1872514,47.1777592975452,ARCO
-122.2437794,47.2034920975452,ARCO
-122.4841115,47.1662399975452,ARCO
-122.1929283,47.2886904975452,ARCO
-122.0359822,47.5384558975452,ARCO
-122.0596399,47.5515933975452,ARCO
-122.1675135,47.6277945975452,ARCO
-122.1661679,47.7539873975452,ARCO
-122.2064099,47.8784911975452,ARCO
-120.6619848,47.0537515975452,ARCO
-120.1798671,46.3447958975452,ARCO
-120.4756524,46.5627193975452,ARCO
-122.5891944,46.9328874975452,ARCO
-122.4627113,47.2505376975452,ARCO
-122.1864208,47.3866326975452,ARCO
-122.6767302,47.6539171975452,ARCO
-122.2242794,47.9255185975452,ARCO
-122.2015591,47.9934160975452,ARCO
-119.0393259,46.9708002975452,Astro
-120.5428921,46.9765548975452,Astro
-122.9367196,46.1373038975452,Astro
-122.9367947,46.1372165975452,Astro
-122.1833792,48.1347618975452,Astro
-122.389441,47.9317332975452,Bailey's Corner Store
-122.398725,48.8034720975452,Baker Bear Grocery
-122.4430444,48.7891033975452,Bakerview Shell
-122.4495015,47.2647642975452,Ball Auto
-122.4592936,48.0008468975452,Bayview Mobil
-122.6898814,45.7074263975452,B&B Gas & Groceries
-118.7368121,48.6419129975452,Beaver Trap Junction
-118.388315,46.0382253975452,Beeline Automotive
-120.004349,47.8398120975452,Bills Gas
-122.6793859,48.4924590975452,Boat Fueling Station
-122.131077,47.7618112975452,BP
-122.897503,47.6937719975452,Brinnon Fuels
-122.3344006,47.4701892975452,B TOWN 76
-117.3653794,46.8901877975452,Bush
-119.8803882,46.2531614975452,Cenex
-117.3638373,46.8883472975452,Cenex
-119.8594695,47.0832883975452,CENEX
-117.3717069,47.6633056975452,Cenex TRENT CARDTROL
-120.4730299,46.5810841975452,CFN
-122.9056643,46.6071279975452,CFN
-121.9852008,47.2009477975452,CFN
-122.3371813,47.2338613975452,CFN
-119.0514345,48.9452061975452,Chesaw Highland Store
-121.8861402,45.6928745975452,Cheveron
-122.7050677,45.8504322975452,Cheveron
-122.4754357,47.2222451975452,Chevron
-122.7491203,48.9977979975452,Chevron
-122.2146149,48.8242410975452,Chevron
-122.3578584,47.2392200975452,Chevron
-122.4630397,48.7561324975452,Chevron
-122.4205524,47.1920392975452,Chevron
-123.3684381,46.1980084975452,Chevron
-117.3640119,46.8907301975452,Chevron
-118.6687693,46.0404941975452,Chevron
-120.0206434,46.3089844975452,Chevron
-119.8536569,47.2330617975452,Chevron
-122.9060941,46.1848835975452,Chevron
-122.2200035,47.4795601975452,Chevron
-122.1594972,47.7546598975452,Chevron
-122.2799451,47.8833478975452,Chevron
-121.8133377,47.8621322975452,Chevron
-122.8914419,47.0399304975452,Chevron
-119.999631,46.3278759975452,Chevron
-120.3275735,46.3751781975452,Chevron
-120.6951666,46.7269699975452,Chevron
-122.27573,46.5538927975452,Chevron
-122.9552459,46.6463652975452,Chevron
-120.9407675,47.1949619975452,Chevron
-121.9893426,47.2141050975452,Chevron
-120.4537074,47.5196788975452,Chevron
-121.7770348,47.8675865975452,Chevron
-122.7412698,47.0609871975452,Chevron
-122.7216569,47.0657884975452,Chevron
-122.3345438,47.5495204975452,Chevron
-122.2332735,47.7560094975452,Chevron
-122.5014136,48.3904864975452,Chevron
-123.0039779,48.0201382975452,Chevron
-123.1721234,48.0790118975452,Chevron
-122.2932722,47.1495814975452,Chevron
-122.4582975,48.7723261975452,Chevron
-122.4125822,47.2421218975452,Chevron
-122.291978,47.2053531975452,Chevron
-122.471262,48.7447840975452,Chevron
-122.4750012,48.7297252975452,Chevron
-122.2940514,47.1876782975452,Chevron
-122.1059361,48.0040983975452,Chevron
-122.4859352,48.9388226975452,Chevron
-121.8306133,47.8585254975452,Chevron
-122.2525839,47.2497193975452,Chevron
-122.0367257,47.5377058975452,Chevron
-121.9755167,45.6398841975452,Chevron
-121.8813558,45.6949392975452,Chevron
-122.9783507,46.7283603975452,Chevron
-119.2818444,46.3007044975452,Chevron
-119.9217089,46.2675056975452,Chevron
-120.2778035,46.4060911975452,Chevron
-122.3151932,47.5241334975452,Chevron
-122.0107703,48.0715126975452,Chevron
-122.2276006,47.6208689975452,Chevron
-119.2463028,47.1020658975452,Chevron
-120.5416555,46.9757505975452,Chevron
-121.9570107,46.5355248975452,Chevron
-123.0193702,46.9020262975452,Chevron
-120.5858983,47.0059763975452,Chevron
-122.0496079,47.1287647975452,Chevron
-122.0380399,47.1581762975452,Chevron
-122.1433802,47.1671591975452,Chevron
-122.1847311,47.1747439975452,Chevron
-122.5842581,47.2751083975452,Chevron
-123.0918771,47.1999371975452,Chevron
-123.0096406,47.2660383975452,Chevron
-123.849218,47.4661071975452,Chevron
-122.2976155,47.5781143975452,Chevron
-122.3448137,47.7417968975452,Chevron
-122.669343,47.6874587975452,Chevron
-122.109756,47.8015080975452,Chevron
-122.1167502,47.8486839975452,Chevron
-122.3135036,47.7768974975452,Chevron
-122.2289414,47.9216345975452,Chevron
-122.201882,47.9821519975452,Chevron
-122.5695273,47.8044417975452,Chevron
-122.2573619,48.5017133975452,Chevron
-122.2652836,48.9965024975452,Chevron
-122.7259052,48.9355185975452,Chevron
-122.8069464,46.9969877975452,Chevron Gas Station
-121.9751074,48.0830372975452,Chevron Station
-120.7005055,46.7285784975452,Circle K
-122.4733892,47.2146711975452,Circle K
-119.4415227,48.7049048975452,Coleman Oil
-117.8767617,47.6696737975452,Colville's Too
-120.6612486,47.0535539975452,Comdata CFN
-120.0206192,46.3082340975452,Conoco
-120.5381169,46.9706967975452,Conoco
-119.7599022,46.2110838975452,Conoco
-119.9098226,46.2575773975452,Conoco
-119.9100801,46.2577219975452,Conoco
-120.3247196,46.3748820975452,Conoco
-120.3178209,46.3751946975452,Conoco
-120.5869983,47.0070638975452,Conoco
-119.4744757,46.2517888975452,Conoco
-118.7088659,47.7591865975452,Conoco
-118.7537818,46.7940530975452,Conoco
-117.1962615,47.6899266975452,Conoco
-120.1803222,46.3463267975452,Conoco
-117.3640078,46.8887041975452,Conoco
-119.2851282,46.3115286975452,Conoco
-119.8977689,46.2562216975452,Conoco
-119.248285,47.1013410975452,Conoco
-120.5076614,46.6063441975452,Conoco
-117.3041697,48.3373396975452,Conoco
-122.8688457,47.0452087975452,Conoco/Phillips
-123.0987656,48.0799600975452,Co-Op Farm & Garden
-122.2077097,47.9047217975452,Costco Gasoline
-122.5135634,48.7900867975452,Costco Gasoline
-122.4681592,47.2235669975452,Costco Gasoline
-122.0507789,47.5503195975452,Costco Gasoline
-122.918618,46.9963293975452,Costco Gasoline
-120.2811181,47.4032736975452,Costco Gasoline
-122.3084655,47.1572912975452,Costco Gasoline
-122.7604415,47.0580377975452,Costco Gasoline
-122.8849055,48.6960268975452,Country Corner
-123.4498251,48.1187742975452,DEF Fuel
-122.5524432,48.9355402975452,Delta Gas & Grocery
-122.1885531,48.0998082975452,Donna's Truck Stop
-122.3692805,47.6652557975452,Dr. Dan's Biodiesel
-117.4565291,47.6966090975452,Driscoll One Stop
-122.7495127,48.9978201975452,Exxon
-119.2259223,46.2123363975452,Exxon
-120.5426587,46.9775238975452,Exxon
-122.2883146,48.8432982975452,Exxon
-119.2649331,46.1965883975452,Exxon
-119.2745795,46.2901152975452,Exxon
-119.1777292,46.1845413975452,Exxon
-119.2014733,46.2127194975452,Exxon
-119.3392798,46.2968801975452,Exxon
-119.0038414,47.9416920975452,Exxon
-122.8986562,47.0474615975452,Fast Fuel
-122.6693541,48.7312493975452,Fisherman's Cove Marina
-122.8457712,46.4392174975452,Flying K
-122.0399035,46.7596406975452,Flying K
-122.2074213,47.8796730975452,Fred Mayer Fuel Center
-122.2318729,47.9185882975452,Fred Meyer
-119.1627252,46.1984174975452,Fred Meyer
-122.293126,47.8216647975452,Fred Meyer
-122.1502982,47.1674710975452,Fred Meyer Fuel
-122.4344382,47.1898966975452,Fred Meyer Fuel
-122.8323701,47.0395974975452,Fred Meyer Fuel
-122.1092111,47.9444287975452,Fred Meyer Fuel
-122.5798439,47.3078120975452,Fred Meyer Fuel Center
-120.5628486,46.6194119975452,Fred Meyer Fuel Center
-122.4978643,47.2431146975452,Fred Meyer Fuel Center
-122.2290185,47.2034315975452,Fred Meyer Fuel Stop
-122.9134175,46.9996040975452,Fred Meyer Gas
-122.5141913,48.7891755975452,Fred Meyer Gas Station
-122.4484625,48.7897663975452,Fuel Express
-118.5224363,47.7584437975452,Gas
-122.337175,48.5066580975452,Gas & Go 76
-123.3656383,46.1971819975452,Gragg's General Store
-121.6576509,47.1576214975452,Greenwater General Store Gas
-122.882656,47.1027050975452,Gull Harbor Mercantile
-122.6073654,48.4296619975452,Harold's Market
-122.9709641,46.7231055975452,Harrison Super Mart
-121.4676685,45.7156040975452,Hatt's Fuel Stop
-122.312844,47.6239572975452,Hilltop Service Station
-122.4428073,48.8920012975452,Hinote's gas-Up
-122.1180471,47.1661070975452,Hi Way Gas
-122.3448103,48.4693082975452,Holiday Gas
-122.9379934,48.6785648975452,Island Hardware Supply
-122.9393694,48.6779449975452,Island Hardware & Supply
-122.8942761,46.9731947975452,Jorgensen Air Service
-123.7347394,48.1363322975452,Joyce General Store
-120.6577104,47.7583911975452,Just Plain Grocery and Gas
-122.0007665,47.2067396975452,Kangaroo
-123.0976387,47.1295194975452,KTP Express
-122.3019618,46.0510820975452,Lakeside Fuel
-122.9079167,46.6041109975452,Love's
-118.3667325,47.1133080975452,Loves Travel Shop
-118.3667992,47.1135309975452,Loves Travel Shop #514
-122.6270501,48.8187365975452,Lummi Mini-Mart/Gas Station
-122.3999691,47.6393852975452,Magnolia 76
-122.4518484,47.2539349975452,Main Street Grocery
-124.6168877,48.3662326975452,Makah Mini-Mart
-124.6171176,48.3661617975452,Makah Mini-Mart
-121.6965915,47.8546349975452,Mann
-122.6278791,48.3983861975452,Marine Gas
-122.4251377,48.7498122975452,Market Fuel
-122.469814,48.7535860975452,Market Fuel
-122.4416254,48.7628112975452,Market Fuel
-122.7302661,48.9623358975452,Market Fuel
-124.4120201,47.9660988975452,Masco Petroleum
-123.8019106,46.9694532975452,Masco Petroleum-Pacific Pride
-122.5896775,46.5221021975452,Mayfield Texaco
-122.4529242,48.7889620975452,McEvoy Commercial Fuel
-122.4858844,48.7666756975452,Meridian Food Gas
-119.1593127,46.2034374975452,Metro (Truck Stop)
-121.6695635,46.6098981975452,Mobil
-123.1562383,48.0764367975452,Mobil
-122.3358801,48.4517410975452,Mobil
-121.8877026,47.5669498975452,Mobil
-122.4595743,48.7567054975452,Mobil
-122.750156,48.9973784975452,Mobil
-122.1393321,48.9168152975452,Mobil
-122.9185976,46.1499696975452,Mobil
-123.8649734,46.9750596975452,Mobil
-122.1630249,47.1688133975452,Mobil
-122.7406691,47.0620464975452,Mobil
-122.3379725,47.4701472975452,Mobil
-122.3723584,47.6967039975452,Mobil
-122.3453314,47.6452075975452,Morrison's North Star Marine
-122.4347198,47.1574362975452,Pacific Pride
-119.2988028,46.3001772975452,Pacific Pride
-120.1051046,48.3574518975452,Pacific Pride
-122.8848413,46.9662344975452,Pacific Pride
-119.6025709,45.9397403975452,Pacific Pride
-119.0080462,47.9409100975452,Pacific Pride
-122.9041177,46.3915741975452,Pacific Pride
-122.9090421,46.6060099975452,Pacific Pride
-123.8411133,46.9672497975452,Pacific Pride
-120.2827528,47.5328436975452,Pacific Pride
-121.8174725,47.8618202975452,Pacific Pride
-122.2503327,47.2035171975452,Pacific Pride
-122.3705969,47.2428051975452,Pacific Pride
-120.9353024,47.1921707975452,Pacific Pride Commercial Fueling
-120.5806286,47.5529329975452,Pacific Pride Commercial Fueling
-117.9774223,46.3213328975452,PDQ
-119.1248708,46.2417648975452,Perro USA
-122.9349907,46.9531262975452,Pilot
-122.9353285,46.9541622975452,Pilot
-118.6846743,48.6512544975452,Pinegrove Junction
-122.3578345,48.2407901975452,QFC
-122.827609,47.4537237975452,QFC Gas
-122.8811628,47.8294604975452,Quilcene Village Store
-121.9240571,46.5336959975452,Randle One Stop
-118.7338405,48.6408281975452,Republic Chevron
-122.9408258,46.9522470975452,RestoverTruck Center
-122.4292348,48.3654564975452,Rexville Grocery
-122.2137654,48.2101346975452,River Rock Fuel
-123.1495446,48.6069374975452,Roche Harbor Resort
-121.9811246,47.1999342975452,Safeway
-120.5313822,46.6027172975452,Safeway
-122.1041925,48.0049940975452,Safeway 1803
-122.1044407,48.0035469975452,Safeway 1803 Fuel Station
-122.2191815,47.7778935975452,Safeway Gas
-122.2831443,47.3146760975452,Shell
-122.457196,48.7737517975452,Shell
-122.3343141,47.4721223975452,Shell
-119.832914,47.1038590975452,Shell
-122.2437396,48.2396538975452,Shell
-122.2175438,48.8263793975452,Shell
-122.0775733,48.9239194975452,Shell
-122.440493,48.9638020975452,Shell
-122.2976476,46.9803996975452,Shell
-122.9089186,47.0007105975452,Shell
-122.6182043,47.5343657975452,Shell
-122.2156443,47.7916414975452,Shell
-121.9366853,47.5258555975452,Shell
-122.8340896,47.0390930975452,Shell
-122.9329371,47.0391181975452,Shell
-122.5330391,47.2553428975452,Shell
-122.1861195,47.8775829975452,Shell
-122.2922295,47.8994424975452,Shell
-122.8899741,46.4189461975452,Shell
-122.2739374,46.5530353975452,Shell
-122.9090045,46.6055937975452,Shell
-123.737724,46.6811234975452,Shell
-120.9813303,47.2075241975452,Shell
-120.454344,47.5201804975452,Shell
-120.2070223,47.6844336975452,Shell
-120.5806172,47.5527578975452,Shell
-120.014432,47.8400550975452,Shell
-122.2060025,47.0990515975452,Shell
-122.2935956,47.0752334975452,Shell
-122.2868389,47.1561686975452,Shell
-122.8458624,47.0415806975452,Shell
-122.9308267,47.0463474975452,Shell
-122.2131023,47.3077084975452,Shell
-122.0367207,47.5387720975452,Shell
-122.0349972,47.5834874975452,Shell
-122.3295799,47.5800061975452,Shell
-122.1263944,47.8342405975452,Shell
-122.2662924,47.8209453975452,Shell
-122.3738284,48.2408768975452,Shell
-123.1725879,48.0798957975452,Shell
-124.2589151,48.2489736975452,Shell
-122.292788,47.2055972975452,Shell
-122.3984113,48.6857141975452,Shell
-119.2640269,47.1167744975452,Shell
-122.3542699,48.6201066975452,Shell
-122.2957912,47.4505169975452,Shell
-119.2433327,46.2276449975452,Shell
-122.4639132,48.7553262975452,Shell
-122.3308226,48.7109308975452,Shell
-122.4730982,47.2227342975452,Shell
-122.4111982,47.2382576975452,Shell
-122.4759749,48.7142927975452,Shell
-122.7493052,48.9984848975452,Shell
-122.475183,48.7474330975452,Shell
-119.2786319,46.2855056975452,Shell
-122.9055421,46.6067139975452,Shell
-121.1844541,47.2470781975452,Shell
-122.5813336,47.3044797975452,Shell
-122.0361641,47.5299296975452,Shell
-122.092659,47.7027737975452,Shell
-122.0089862,48.0721579975452,Shell
-124.1044627,46.8905586975452,Shell
-124.3855995,47.9526682975452,Shell
-118.9344268,46.1381587975452,Shell
-119.7881048,46.2207842975452,Shell
-119.7890029,46.2208648975452,Shell
-119.979087,46.3093527975452,Shell
-120.3966198,46.4750242975452,Shell
-120.473035,46.5682957975452,Shell
-122.9045741,46.9822957975452,Shell
-122.1958314,47.6665396975452,Shell
-122.1817114,48.0520799975452,Shell
-122.6847293,48.4949786975452,Shell
-122.2177024,47.7909548975452,Shell
-122.5918691,45.6243627975452,Shell
-120.6062016,46.5934117975452,Shell
-122.4850245,46.5338534975452,Shell
-122.9742676,46.7107769975452,Shell
-123.0117874,46.8018867975452,Shell
-120.941584,47.1950400975452,Shell
-120.2880128,47.4063109975452,Shell
-120.2842096,47.5284129975452,Shell
-121.9151281,47.6470432975452,Shell
-122.0574093,47.1601873975452,Shell
-122.2076156,47.1974131975452,Shell
-122.3483514,47.2424328975452,Shell
-122.7639713,47.0572156975452,Shell
-122.8683395,47.0456812975452,Shell
-122.9261437,47.0298975975452,Shell
-122.8933879,47.0465358975452,Shell
-122.5481351,47.1799863975452,Shell
-122.4504711,47.2627511975452,Shell
-122.5259955,47.2501958975452,Shell
-122.5154918,47.2707723975452,Shell
-122.6372054,47.2580735975452,Shell
-122.8293157,47.3833250975452,Shell
-122.1232175,47.5007635975452,Shell
-122.3364092,47.5322035975452,Shell
-122.6561948,47.7435680975452,Shell
-122.1522537,47.7549456975452,Shell
-122.1646956,47.7548668975452,Shell
-122.3461021,47.7556809975452,Shell
-122.366215,47.7653138975452,Shell
-122.3130353,47.7772934975452,Shell
-122.2066974,47.9123787975452,Shell
-122.2279652,47.9216551975452,Shell
-122.1890993,47.9820463975452,Shell
-122.0957122,48.0179802975452,Shell
-122.1769194,48.0478479975452,Shell
-122.1829033,48.0751256975452,Shell
-122.1821415,48.0753693975452,Shell
-122.2533654,48.5030881975452,Shell
-122.612967,48.5112109975452,Shell
-123.0174055,48.5335933975452,Shell
-122.6650705,47.5702719975452,Shell Diesel Pumps
-122.4083462,47.6804502975452,Shilshole Fuel Dock
-122.3359529,48.4750248975452,Skagit Big Mini Mart
-121.3616417,47.7111072975452,Sky Gas
-122.0990065,47.9133075975452,Snohomish 76
-122.2932516,47.1488870975452,South Hill Fuels
-122.4672429,47.2502618975452,Spirit
-122.3880113,47.6689833975452,Spirit Gas Station
-117.6120251,47.6436598975452,Spoko Fuel
-122.3308338,48.2389125975452,Stanwood Valero
-122.6615556,48.8198833975452,Starvin' Sam's 76
