GEOID,geometry
53033010102,0.00045438485600011384
53053062901,0.00011423588600001341
53053072305,0.000483111952500133
53067990100,8.506022915119154e-06
53077001504,6.852521200001125e-05
53053062400,0.00026855256550005317
53063000700,0.000258380892500127
53033005803,9.987077399998497e-05
53053062802,0.00035480465400004256
53063012701,0.0003175052609999534
53015001000,9.105821400001047e-05
53033004901,5.950655800004344e-05
53033008402,1.7387520999979827e-05
53033010001,0.0002769152795000299
53011040714,0.00014192357100005073
53053061200,0.00022489083050005701
53033023805,3.9459680500025005e-05
53033027000,0.0002387977994999037
53063011103,0.0001574108040000673
53033029306,0.0003046547730000344
53063011701,0.00031176090300007506
53061052708,0.0003833190154999317
53033031400,0.0007584959464999635
53009000900,0.00027761136275121967
53011040409,0.0009540249634999408
53061053606,0.060645168329000285
53061052010,0.00019273498649998504
53033012000,0.0001707839430000234
53017950500,0.0003244828685000537
53017950200,0.2810011380025007
53033025803,0.0001626025075000586
53033005000,9.098843900002934e-05
53061051916,0.0003553866574999541
53035990100,0.00017712843060223402
53007960301,0.04068115793100045
53063012200,0.0012564742325001054
53053062902,0.00024077967049995243
53033020600,0.0002377875499999828
53053071705,0.0002829365039999825
53031950702,0.4832965472703945
53061990100,0.00013100016064158154
53033032800,0.16975153578850083
53011042300,0.0001401640615000333
53033005202,3.440048450003174e-05
53033029901,0.0004852538999999493
53053071415,0.0006158162995000407
53061051401,0.00018805211649995115
53015001501,0.04884857619499994
53027000401,0.07494850777600086
53033002900,0.00011854969949999804
53033030407,0.0005547840285000735
53063002503,0.00011513203600004205
53041971800,0.13234538517550035
53053070311,0.0005913781955000136
53053062300,0.0002916749430000453
53033032006,0.0009188411270001069
53009002400,0.2451934613026197
53053061002,0.0003612700984999768
53057952301,0.0003138532809998821
53033032005,0.00075940561300007
53073000700,0.0003855653980000577
53047970800,0.06621287781650018
53065951100,0.07411505709700006
53033029305,0.00034394679800006715
53033022606,0.0003332501259999514
53053060904,0.00023140919949995168
53047971000,0.19140776977500076
53053073200,0.06595188482449998
53033022901,0.0001782933964999939
53015000400,0.00027677345100010165
53033032324,0.00024471726249999676
53033021000,0.00031553589200008147
53011041104,0.00021703527599997241
53045960202,0.06087233570299988
53061040300,0.00012645151849996895
53053061501,6.37278574999557e-05
53061041809,0.0001299798615000003
53033007203,6.907776199999522e-05
53035081400,0.0004177385624999746
53033028802,0.00033654896799991773
53077001201,0.00014902937999996152
53033011901,0.00020103744400002034
53041971900,0.06674440175600013
53033010602,0.00018451128553220261
53063010507,0.0010900817000000518
53005010500,0.00030247120150004805
53033029504,0.00022439881600008814
53033007502,3.780395449999233e-05
53053072507,0.0005579948508900129
53053071206,0.0009325037509999039
53077000904,0.00036327916650008107
53063004602,0.0001963319660000018
53033020302,0.00015643028699994182
53047970900,0.4672836492109174
53033025805,0.00028997193950000544
53033005303,0.00038303656799996196
53061051927,0.0005535160004999886
53033007406,1.868073399999664e-05
53063010901,0.0002367002615000337
53041970500,0.00031280728100004074
53007960203,0.22369567055799988
53033032223,0.0002552731790000493
53053062501,0.00019678921499998025
53033001701,0.00010693992700003606
53049990100,2.0140496687499063e-05
53033001000,0.00011428103400001235
53075000100,0.0001726157824999468
53011041320,0.00025584507150000447
53063012600,0.00031497206900002873
53065950101,0.10391761595126978
53061051938,0.0004775434004998515
53011040703,0.0005521213449999821
53063004002,9.866559000005819e-05
53057951101,0.14798175949749837
53011040412,0.0004571850499999948
53067012421,0.0015793116379999497
53011041208,0.0004129538630898515
53015001700,0.04589811275350023
53055960103,0.00784882314652594
53047970400,0.07214392769500008
53009001200,0.0008007858976957875
53033000800,0.00013642650900007124
53001950303,0.01400723220949965
53065950900,0.08796303174899998
53053063402,0.00022873138549997838
53033021803,0.0003948675544999659
53033009000,0.00010151200499997451
53063001900,0.00020128244700003833
53033003100,0.0002645760664808353
53077001202,0.00032755331199996315
53033030007,7.420155199996916e-05
53037975201,0.12750452024800016
53033030802,0.00016604321049995592
53021020202,0.00021276255200008002
53033032325,0.0002657860690000007
53033027902,0.00017778764749997022
53033022805,0.00046636318649995173
53033032224,0.00036091942050004236
53011040706,0.00021918365850003178
53033031502,0.12295790691049993
53071920100,0.171456674583447
53005010707,0.0005196930695000676
53033025007,0.0005005396755000297
53033022001,0.000539287307500151
53061051702,0.0002601407499999631
53033032706,0.056116988874499715
53053062502,0.00014636598949999014
53063011500,0.00013401468399997134
53001950200,0.31076936372550024
53033008102,7.14340237053421e-05
53053071307,0.0006187657569999639
53049950400,0.17807162707933935
53063001500,0.0002737367419999905
53043960200,0.17159214320350008
53009000600,0.13140743319131165
53015000801,0.0005565778894999391
53033022902,0.0006257376530000606
53033010601,0.00012949441650001494
53033027200,0.0003961217375000069
53011041322,0.00024264202499991476
53043960300,0.23384879597650068
53057951700,0.00040346777150000593
53063002502,0.00012668693300003006
53011041007,0.00022545967750009266
53003960100,0.15706644539538325
53033005402,5.552390500002737e-05
53033009801,0.00012236945599998332
53063001100,0.00027511256499999145
53063004300,0.0002816779600000076
53015000602,0.00026192925849996296
53073010407,0.006161424678500157
53063000201,0.0001495056184999249
53047970302,0.04948135146739826
53033029309,0.0002699933849999476
53033010900,0.0006934023585001077
53063011900,0.000370313122999975
53035091702,0.0002546900440000808
53033007902,5.1639828499957365e-05
53033028100,0.0001872250594999626
53053060903,0.00027425701683326495
53033009702,0.00026803648549995267
53075000700,0.10678080736478893
53061041606,0.00030859237850003487
53005010203,0.0005081141629998629
53033008004,2.9789384928418556e-05
53033000601,0.00017118046549999963
53011040713,0.000688260967499972
53061052807,0.00032379688250004104
53033023807,0.00010721670050005469
53073000202,0.0015382658255000316
53033029508,0.000309300860999909
53011040415,0.0004168483845000308
53033010302,7.558380149999764e-05
53053071211,0.0002510515454999562
53057951102,0.14008808791449937
53033010200,0.0005835646489998988
53011041700,0.00012988579950000523
53061042006,0.00031987828000007413
53033008700,8.772651649998943e-05
53077940003,0.5395782074400004
53011041332,0.00018184750149999695
53033008002,2.7458491000010703e-05
53061051933,0.00025077745199996116
53033001702,0.00015342398800002188
53061052506,0.00028754731299991725
53029970700,0.0002572956387542818
53033024703,0.00044662045399996496
53033032222,0.00015046059949999678
53047940200,0.21656512303300038
53033025201,0.00020169950399996156
53033020700,0.0002060612269999612
53021020700,0.16858111955949923
53071920701,0.00021545936550000018
53061051926,0.0010185175724999511
53063012500,0.00024208375349996984
53011042100,0.00015178720100001122
53063013002,0.0002599866999999288
53053061900,0.00012398596150003474
53063004900,0.00047895306749998944
53061052603,0.000990442565500114
53061053700,0.20491972577
53007960501,0.02446038464050003
53077002005,0.0005283656184999902
53033001900,0.00019976103999993347
53057940402,0.00014847690149998478
53033005307,1.556947400002303e-05
53063000400,0.00023089304399993802
53071920000,0.19987938949178646
53021020103,0.00028536691250002325
53053071601,0.0004779152410000985
53041971502,0.08047414250999985
53061040200,0.00035973073799996187
53035092600,0.001879486860440847
53053061300,0.0001879456924999872
53033030314,0.0002964568810000368
53011040407,0.0006650100615000317
53033006400,0.0001078105370000049
53027000300,0.17321958410219007
53005010902,0.0003649197309999261
53033001100,0.0001283037969999756
53061050402,0.00034208577699995223
53011041336,0.00010094438900000038
53039950102,0.07845053821250034
53061051100,0.00024939023600004687
53033000201,0.00021687328050000717
53037975300,0.18362569405900034
53033030203,0.00017716502100003015
53007960202,0.035573125869000057
53063012902,0.0006299427340000327
53063004702,0.00023018952999995422
53017950101,0.07033929336149963
53003960400,0.00018582281000001046
53043960100,0.0005902121600000139
53033000300,0.00014475383149994858
53053061400,0.00011003496300001084
53035081100,0.0001719697900000237
53033003800,7.493043599996786e-05
53033003601,8.1775117000002e-05
53011041008,0.00029665000199996343
53033025103,0.00018981403400003581
53063012000,0.0003808623779999577
53033010002,0.00011399009550000627
53033022003,0.00027077034250005033
53015001800,0.13479757710000048
53067012332,0.00048070301799996786
53061041815,0.00020185883700007381
53075000900,0.24468952702803845
53075000601,0.0001218851149999309
53053073111,0.0004423504574999826
53033005306,2.4308972499974564e-05
53077002900,0.025037322764999613
53033011401,0.00014693548549992797
53005010204,0.00010449114149993426
53033020301,0.0001559633654999535
53033004202,0.0001443522385000186
53063012801,0.0002988731995000233
53035080300,0.00022475965250000853
53007960502,0.07498419354650011
53021020607,0.0004402550304999178
53011041335,0.0003040077985000385
53033004402,3.515681849997108e-05
53011040803,0.00043682284800009296
53071920302,0.0003418670850000249
53033011402,0.00014164120699999423
53033010702,9.141149400003368e-05
53033009200,4.5750713018886996e-05
53033032216,0.0005188979565000891
53037975404,0.00028032055999992276
53033029406,0.0003237132015000853
53073010409,0.0008145713037768256
53033026600,0.00013982577850003069
53053073129,0.00033698503349998614
53033030404,0.0007380111460000279
53035081200,0.00010351908700002239
53011041312,0.0003234981634999479
53053070100,0.22596884712300017
53011041329,0.00036898109400004884
53063012702,0.0001729881895000336
53033006100,0.00022383715800002607
53011041313,0.00019848375200000597
53033024100,0.0007231590614999563
53049950301,0.04398362684974882
53053061001,0.00034099851498163705
53053073405,0.0003528152345000848
53033023901,0.0005051686090000919
53039950200,0.10752973076906046
53033027400,0.0003965414844999557
53011041011,0.00045437162750004614
53033031709,0.0002585072085000901
53005010300,0.0007266169029999493
53033007002,5.332514599999546e-05
53053940008,0.000361830990000035
53033004301,0.00011769835949991791
53061053506,0.03139131513700059
53025010904,0.001902626701000137
53009001600,0.002633709091271936
53061042003,0.00032797417292088966
53009001500,0.061704685993174725
53033032207,0.0007114582070000372
53061041905,0.00026772870649997686
53027000700,0.11619315275099995
53033026700,0.00036328023949419813
53011040413,0.0007591795770000466
53033005304,8.964030499991978e-06
53053073124,0.0004645157400000714
53067011625,0.00016961237949994018
53065941000,0.07631082633450001
53033008300,2.7994139000021332e-05
53037975101,0.20980503164499978
53061053801,0.1372494925164988
53061051918,0.000536732824500186
53033028000,0.00023270690050007043
53061052402,0.0002971537329999906
53053060800,0.0003069636365001053
53033008003,2.4362583499988698e-05
53033004401,8.341530849998047e-05
53061052004,0.0004002129840000903
53007960804,0.0006980092619999639
53033029001,0.00032117656740148626
53033026500,0.000243415269000024
53033001500,0.00014205279786228727
53053071417,0.00041000463600002337
53061042004,0.0003052923694999767
53033000900,0.00034099572899989064
53033011002,0.00020455682999995182
53075001000,0.21429020382444613
53033028902,0.00024629869250004086
53061052210,0.0003539488254999909
53033006800,8.519066699996602e-05
53053073131,0.00021201818049999677
53033006703,7.170848050002861e-05
53033026801,0.00018474423250001775
53033008800,0.00011329506099998842
53011041113,0.0001467995985000301
53077000402,0.00044438055150001056
53065950200,0.06499143738799978
53061041100,0.0003312112405000206
53033007302,3.7294178499971564e-05
53051970200,0.15108373183827795
53033005902,0.00012445597849996718
53063000301,0.00012066804849998019
53061051914,0.00041052570400005033
53033025804,0.0002805491295000138
53053072000,0.00036937686699989834
53033011902,0.0003347663540001099
53033023604,0.0003509820000000545
53033005401,0.00016403203050000483
53061052706,0.0006010032670002014
53033007403,1.4788367500018001e-05
53053071403,0.0007232965025000917
53053061800,0.00016428009399995815
53057951200,0.09293766556099999
53065950800,0.09934374646199987
53053073115,0.0008119281980000433
53053070314,0.0006867048630000258
53019940000,0.35420207398750064
53053063302,0.00017743435600003164
53075000800,0.04190931213150012
53033011500,0.0001808551780000298
53061041605,0.000297326736500019
53035092300,0.0008903798125000682
53061051936,0.00012549671400002027
53033011101,0.00013539909049994746
53061041907,0.0001234983235000277
53007960201,0.048760732216000045
53033029603,0.00018412835500007134
53063003602,0.00011757998350001086
53061050800,0.0003857062690000562
53053071603,0.00032720034099999195
53029992201,2.0576672376294554e-06
53077940008,0.00039322608100003236
53029970601,0.00019860996000001797
53033004902,7.264403949996392e-05
53061051701,0.0002984044534999391
53063004400,0.00024674073650000206
53063000600,0.00015476737549995575
53061041201,0.00017737387799990486
53063004800,0.0003224630315000722
53077000500,0.00029215224999996165
53067011500,0.0005256981749999666
53037975403,0.0004778769620000122
53033003602,6.322630650002677e-05
53033023603,0.0002401797595000677
53033032317,0.0005241073359999821
53033029407,0.00015852162300000384
53061051928,0.0002775243890000587
53033000404,7.700784150004883e-05
53061052710,0.00031138059399997637
53011041330,0.0002130491514999548
53035080500,0.00030281173350013926
53033028700,0.0003182706754999709
53033005100,0.00010539059699994054
53053071305,0.0011783798745000204
53033002100,0.00016240739549997526
53067010510,0.00031947058800001085
53061051804,0.0002854391894999938
53053061700,0.00031359346699999036
53033030902,0.0004698676009999007
53067010100,0.0005919612299999867
53033022702,0.00029401607149997925
53033007101,5.901766999997538e-05
53061040400,0.0002591045609304137
53011042602,0.0003453029305000017
53005011201,0.00016895814799998288
53033031707,0.00044206063799999336
53033025602,0.0006293337755000153
53033008600,8.514638550001868e-05
53061050404,0.00012507003650000028
53037975202,0.03596416981900015
53053071310,0.0007711051819999124
53031950202,0.03125665336772193
53065950102,0.11721279130533302
53033002600,0.00014804550799996113
53017950102,0.1962054372955003
53061052906,0.0002934799839999179
53019970200,0.109659105791
53047970301,0.13006162531920828
53035091900,0.0007368109530000697
53053071707,0.00015009643349997177
53033004701,8.975790000004221e-05
53077940007,0.0005885204755000861
53021020403,0.00013386361549991402
53039950302,0.07320727760420717
53033030308,0.0002574244070000434
53033001400,0.0002649020928643746
53061052208,0.00022642912250004377
53053073120,0.0003930764320000336
53063012300,0.0007322881025001294
53077001502,0.00020499620549991885
53063000800,0.00044315413900000884
53035091206,0.0002301977859999975
53021980100,0.0008399632909999573
53005011401,0.00026785834449993584
53061052809,0.00014839232300000723
53033023806,2.824616650001581e-05
53041971700,0.08141164154849986
53021020501,0.0013408849905000534
53073001102,0.00017356663667637088
53033030006,0.00025523982700008754
53061052008,0.00023705610099990828
53047970500,0.12684692682049997
53063001800,0.00020231738149995807
53053071212,0.00018569088200002287
53005010809,0.0004502271029999829
53063002100,0.00014928969050004003
53007960303,0.001403416326500183
53047940100,0.1142105271759987
53063000500,0.00020968227750009632
53073000401,0.0003534350459998889
53063011204,0.00015485691350012126
53033007503,2.2371353000006216e-05
53033005305,2.537283849997796e-05
53033023500,0.0002901667274999904
53067010520,0.000510572074999929
53057940500,0.00017384666100000553
53033011801,0.00021565369749994482
53061041810,0.00010690076100003001
53025010700,0.10965915339899886
53073000102,0.002335108152499898
53033022006,0.00016999566749995002
53011040509,0.00031335650513624445
53029971400,0.0035339684395174873
53053940012,0.0002916060190000322
53073000904,0.00025566856749998436
53007960100,0.3787885950829985
53061051602,0.0002473151335000108
53035091600,0.0006043697505000443
53033010301,0.0001190010960000175
53007960803,0.0002375202724999441
53033011802,0.0002602203749999774
53067010200,0.0007943581950000191
53071920600,0.0007826391124999474
53031950502,0.003375869892607455
53033006000,0.00017986437499999862
53007960700,0.017080187027999832
53053072504,0.001963006250551693
53033010501,8.805884000001894e-05
53073001101,0.0005401292816846635
53035092102,0.002878235932999913
53033030313,0.0004852630834998758
53067012223,0.0005068422110001723
53059950100,0.4193854940009978
53005010400,0.00017420666649998388
53063012401,0.0020520195810000232
53061051929,0.00027033298400005334
53005010811,0.002695450603499921
53053070703,0.0006884296659999224
53033031909,0.00022852908350000503
53021020402,7.314894899997481e-05
53061041303,0.00045827281600000223
53067010700,0.0006230732660000504
53011042800,0.00028583153499992707
53025011001,0.0032236803915000264
53061050101,0.00030506793697556643
53015002004,0.014893458335499767
53061052114,0.0007864354939998721
53063013900,0.005372451473499905
53033024601,0.0008010700730000349
53033004101,0.0005852955999999994
53021020300,0.0004232849135000976
53053940013,0.00020748627249996072
53053940007,0.00029900654300002986
53021020605,0.0008354170319999771
53033006200,0.00032142427099996385
53031950603,0.0005479009498977242
53035092101,0.005739405666500042
53033002400,0.00011523311850004983
53063004100,0.00013273039350002866
53053071210,0.0010443341290000702
53033003000,0.0001785891554999365
53061041901,0.0010611858369999488
53033023601,0.0005514706764999978
53011040712,0.00033791589149993506
53033024905,0.0003451779815000296
53017950800,0.0007737527465000693
53033007901,3.192459900002075e-05
53041970100,0.053120776549999804
53033020401,0.00027744023149993554
53033022804,0.00012279051900004184
53067011624,0.0013036932344999486
53005011702,0.002491864280500137
53033003500,0.00015265680750001503
53033030306,0.000457348407127489
53077000100,0.00026103286850003124
53033021802,0.0005831902220001343
53061053102,0.0030462974110000316
53061052607,0.0012313819694999126
53061052709,0.0024302419115000045
53011041010,0.0004126002004999304
53045960401,0.006867397982886157
53027001200,0.000521416067476017
53029971800,0.002691072013970983
53033025008,0.0002677183375000135
53033010401,0.0001948384289999743
53033032323,0.0003946483299999504
53035092704,0.002271255621920854
53033000700,0.00015645370549995167
53033009701,0.00022925018684776173
53053072909,0.027306598696000255
53015001200,0.0022869763550000433
53063013204,0.002566272819703824
53061052302,0.004111856794000137
53033022802,0.00031921828349995666
53053072310,0.0002513477854999462
53025010903,0.0007485955019999641
53067011822,0.004308098655000073
53073000203,0.0009238509115001792
53035091201,0.0008071730394999242
53031950501,0.016331433331650297
53067012001,0.0019671995645000663
53073000302,0.00027580531449994253
53057951600,0.004154938390999842
53053073132,0.00025156516449994126
53033032704,0.0020721160519999774
53033025704,0.00035058398150004233
53033023808,3.697638649996638e-05
53053070307,0.0033886115414997753
53033022204,0.00018961016349995825
53033007201,1.8010507000023733e-05
53063013501,0.005044171799500034
53033024002,0.0002227422459999976
53033007303,3.723573350003959e-05
53061053508,0.0018170430515001574
53049950801,0.00454745767252919
53025011406,0.07557462369100063
53005010708,0.000812877287999976
53041970800,0.004464576743000028
53011041325,0.0006586905130402729
53053072901,0.0021735349449999333
53033000101,4.976813849999492e-05
53077003003,0.2952830119810003
53017950300,0.023086691052499286
53033024901,0.0003629566210000335
53053060700,0.00024995249399991287
53073000903,0.0003815705890000876
53033030101,0.0003859111607353382
53053062600,0.0008296612294999781
53015002003,0.007895366499499947
53077002701,0.045320091989499545
53015000802,0.0012787277450000331
53067011626,0.0003766237010001206
53053060500,0.00024834271270648885
53033031302,0.0012995240885000207
53009002002,0.0016414428740000736
53033032010,0.0006347628554999423
53033032321,0.001533066094499932
53063004200,0.0003275692705000253
53033025401,0.0001449074799999567
53033001202,9.858202800000364e-05
53071920802,0.00015158189149999158
53011041328,0.0006328764574999768
53027001100,0.0006654338589998719
53033032703,0.0012005072464998869
53033028901,0.0002967020464496052
53033004800,0.00015718215350002062
53033023300,0.00045724818699994455
53059950400,0.027292653525769824
53027000502,0.0026080030360001436
53061050501,0.00020889988288489626
53033001201,0.00012080943050000075
53005010815,0.001926083235500047
53057952403,0.001329712071500163
53053073114,0.0008177630189999048
53037975104,0.004008849430500083
53025010600,0.0009990612435000425
53053070316,0.00041349998999997523
53011040507,0.00387050107545986
53053071100,0.0007780731189997891
53011041005,0.006762065341263793
53033004702,3.1908570000006904e-05
53061042005,0.0007761593980727288
53041970400,0.004217345466999945
53033021100,0.0003129040244999309
53061053301,0.0032461208832139693
53061051934,0.0002004679660000002
53015000705,0.000366148188500011
53025010800,0.0045578439939998276
53053073406,0.0005214647859999624
53033032318,0.0008822124245000016
53073010101,0.038129603716499705
53031950400,0.005258518072494634
53053072509,0.0009674814730000473
53033032328,0.0010166546474999773
53073010701,0.010671271929000093
53063014400,0.0007598426340000375
53015000901,0.00043778581950007554
53053063100,0.0002907250335000083
53053072107,0.0005963067644999715
53011041331,0.00016997901100002043
53035080600,0.00038616800449994224
53053072506,0.0018790237987692862
53061041816,0.00020191203150004766
53027940000,0.09660334767168753
53005011100,0.0006040094729998681
53033020100,0.00021465597162728477
53061041000,0.0003702815035000866
53033025006,0.0026745974939999862
53033031204,0.004455289053999882
53041971100,0.0415515743339998
53053940004,0.0021493020785001444
53077002104,0.004572725076000332
53035091302,0.004103863514118366
53033000403,8.645627049992861e-05
53011040904,0.0004901930169999636
53061053505,0.00608116191049981
53061041607,0.00034926335600005343
53033029806,0.00046113264000007
53053072315,0.0006225861230908739
53033031904,0.0022701659209999375
53053071412,0.0008103144185000493
53065951302,0.033053303496000205
53027001000,0.0007789381890000987
53067011628,0.0008001562014999824
53053073501,0.0010117951035000664
53061052808,0.0005141165919997939
53033007600,6.840848649999754e-05
53053072314,0.00032017396749994554
53063011600,0.00021752425349997676
53053062000,0.0002496039110000467
53009001701,0.0013129908884999925
53033021905,0.0003230708124998999
53033007405,1.6151823500013838e-05
53033032322,0.0005554553849999911
53073010410,0.0031016002471847834
53061040700,0.00034590916949996044
53005010100,0.0012301085160000712
53041971400,0.006476834751000017
53033025302,0.0007703432155000512
53035092200,0.000946031314499894
53053073006,0.01437453409849953
53033022401,0.0002884876700000798
53033023202,0.00017877793350007387
53033022102,0.000559702823500001
53077000600,0.00017960322549998047
53053063501,0.0002288229899999794
53057940802,0.003737291334009523
53029972100,0.0038978117828177778
53033027100,0.00018811241800004917
53073010505,0.0020021162735000373
53011040303,0.002517789882500109
53073010506,0.00046014727200002764
53021020404,0.0001386195519999177
53061052604,0.0007013063265000364
53061041812,0.0002265447284999152
53033025304,0.0004621209205000024
53015001100,0.0008513500864999399
53057952600,0.002190669233000012
53033002700,0.00018899351600002397
53011041321,0.0004720122099999826
53033032007,0.0014058892274998226
53007961101,0.0001817084850000059
53075000400,0.016115054752399625
53029970800,0.00019264858599997087
53005011300,0.000836718503000004
53033029604,0.0002954893255000524
53053073117,0.005871277456499853
53033029507,0.000207772309000054
53061052007,0.0002658953044999703
53063011202,0.003973327261500104
53033024301,0.00016580868149995552
53067011410,0.00031605759649999633
53033003202,0.00011462833250007447
53007961303,0.00022368685599999591
53033008900,0.0003675970794999762
53053071604,0.00023007221000004952
53053073005,0.006359362417000206
53029970200,0.0021820291769795806
53053071504,0.00031294904400000023
53033006900,0.00010693281299999029
53053071806,0.00019496008250006105
53015000902,0.0011424009849999226
53053072410,0.0017517556104989522
53077002804,0.0010941262499999617
53011041800,0.00016906357499998386
53015000601,0.00014622440649994945
53061052605,0.0005951246574999796
53053070310,0.0006707540040000166
53061041500,0.000675349735000024
53061052905,0.0002451208870000178
53033012100,0.00021272177604210067
53063011104,7.268658149993574e-05
53021020603,0.00035124984050007404
53045940000,0.0026340714640000636
53033009802,0.00010982912749997563
53011042700,0.00013831955249999294
53053073116,0.0019153786265000998
53071920901,0.0025552947570001427
53075000500,0.0001718601400000026
53035080800,0.00020518553500005354
53063012100,0.00030758513199995836
53005010819,0.0006519933529999331
53061051930,0.0003697030509999026
53011040707,0.00019018113200007362
53061051301,0.00017064093399993756
53061051921,0.00029174084600000553
53061040800,0.0002345127794951764
53035081000,0.0005226101189999238
53057951503,0.0004678827629999937
53077003100,0.00782277430650019
53025011300,0.034307840478500565
53061052203,0.002078789647500058
53033029405,0.0002960170814999078
53011040403,0.004929089885500022
53033030305,0.0004526662148592836
53035080900,0.001725241480999925
53033032219,0.0008927419655001721
53067012710,0.004895379769999777
53033005804,0.0003046953448659733
53049950701,0.0007059042475241946
53053072406,0.001998452792499992
53077000902,0.0005774234770000143
53061052711,0.0016285652020000944
53035090400,0.002883784224499842
53015000501,0.00012875314750002576
53033009500,0.0006575206810001098
53011040809,0.0002655191679999742
53033025001,0.0004446045100000261
53061052204,0.0010744820464998876
53033022201,0.0002731248309999564
53067011901,0.011511200120999892
53033023702,0.0004218046469998594
53027000402,0.003259732203999993
53033029102,0.0003062203574999963
53061052904,0.0004221977044999837
53033029203,0.0002403565145000204
53077002202,0.017124315797499984
53011040808,0.0004231654655000068
53075000602,0.009789431032212054
53073010303,0.002813212716367107
53061052122,0.0010331387265000362
53061051803,0.0001915460399999769
53011041110,0.00035456703350003865
53033008401,2.8662510999983763e-05
53033025500,0.00018080950850000744
53077003400,0.0032562643269998847
53053071505,0.0005371316819999096
53007960302,0.018331011078999444
53011041206,0.0003631226629999542
53009001902,0.0027616472535768447
53061053605,0.004670081576500049
53011041207,0.00011567090299997895
53033025806,0.00036971864249998437
53067012412,0.0026018999860000316
53029971500,0.0034719259361866584
53027000600,0.011787995396500137
53033022501,0.0002939299934999589
53073940001,0.0026016695734348365
53033024602,0.0007648962349999721
53073010406,0.0012724399143476085
53045960100,0.11223357355700013
53063004601,0.0002999927339999981
53073010900,0.0030961624814999883
53005010201,0.005193357475999779
53077001602,0.002577669836000158
53035092902,0.0033468945229998093
53053070204,0.000622209374999961
53061053803,0.03325675826450014
53053063301,0.00022156697049989396
53033004000,0.0006944017375000265
53033026001,0.0003171195195000026
53035092901,0.008556297534500094
53053070308,0.000388945783000048
53063010508,0.007835129651500202
53061052504,0.0009475868034999723
53033032103,0.0004793829274999252
53033032605,0.0005592312164999407
53053072112,0.0002874850119999892
53053072503,0.0021109202386074945
53021020802,0.0680172451829994
53035090700,0.0021357680808935945
53005011600,0.19050354077635528
53023970300,0.2176468462063769
53011040513,0.0004345689795000718
53067012331,0.0010872122890000192
53035080200,0.00029653191249989633
53033031102,0.0002826678010001655
53067012610,0.015552165089499918
53005011501,0.008106164548500229
53017950700,0.0003148726844999628
53005011504,0.0015470346009998873
53033001600,0.0002325598010757242
53035091701,0.0009778071224999987
53039950103,0.04788388347248463
53061041808,0.00020329987499996617
53011041009,0.00028228867750012274
53061052107,0.0014965218294999084
53073000101,0.008317848158500042
53057950900,0.019897897075499996
53053060907,0.00015530063850002768
53061052120,0.00019678183399995442
53033020900,0.0005473416631633911
53063013502,0.006687546633000217
53063011400,0.002844771013000112
53033020402,0.0003376647960000667
53057951300,0.007926107667500147
53005010820,0.0008795772994999987
53063013700,0.008574793584500076
53011040909,0.00048804237350000247
53067012531,0.02361067771050003
53073940002,0.004185072623558392
53055990100,6.50399631667162e-05
53067012100,0.00522791375242685
53053072409,0.000765684909204346
53033026004,0.00019409359249998893
53063002900,0.00019502517900000667
53033024302,0.0013117816559997698
53033031710,0.00024151555199993766
53053072903,0.0033864039474981165
53005011701,0.0018120590034995962
53033011300,0.0004101677659999596
53047970602,0.0018900523970001055
53063001000,0.0004652710259999838
53033032319,0.0008277682435000066
53011040511,0.00994742632449996
53047970700,0.01068214662600001
53001950302,0.02084595369650017
53011040301,0.003387505304999973
53053063401,0.00022910071250002188
53077002003,0.000627098015500012
53061052207,0.008092907192499854
53067012226,0.002263956082545472
53053071506,0.0004606543090000767
53061050403,0.00027546126150001496
53061052005,0.0004280344939999259
53033032213,0.000516023256999941
53033029902,0.000743173425999928
53063014500,0.0009515935839998898
53033009100,4.930178900003721e-05
